Listing files modified within the last hour with details:
-rw-r--r-- 1 ai_admin ai_admin   49 May 31 14:58 ./tasks/task_153/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   52 May 31 14:58 ./tasks/task_153/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin   77 May 31 14:59 ./tasks/task_153/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin   42 May 31 14:59 ./tasks/task_153/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin 5.6K May 31 14:58 ./tasks/task_153/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin  123 May 31 14:58 ./tasks/task_153/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 6.0K May 31 14:58 ./tasks/task_153/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin  129 May 31 14:58 ./tasks/task_153/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 1.6K May 31 14:59 ./tasks/task_153/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin  110 May 31 14:59 ./tasks/task_153/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin 1.5K May 31 14:59 ./tasks/task_153/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin   48 May 31 14:59 ./tasks/task_153/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:59 ./tasks/task_154/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:59 ./tasks/task_154/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:59 ./tasks/task_154/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin   10 May 31 14:59 ./tasks/task_154/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   26 May 31 14:59 ./tasks/task_154/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    2 May 31 14:59 ./tasks/task_154/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin 5.4K May 31 14:59 ./tasks/task_154/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   82 May 31 14:59 ./tasks/task_154/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 5.6K May 31 14:59 ./tasks/task_154/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin   32 May 31 14:59 ./tasks/task_154/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 1.2K May 31 14:59 ./tasks/task_154/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin  101 May 31 14:59 ./tasks/task_154/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:59 ./tasks/task_155/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:59 ./tasks/task_155/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:59 ./tasks/task_155/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:59 ./tasks/task_155/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin  14K May 31 14:59 ./tasks/task_155/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin  14K May 31 14:59 ./tasks/task_155/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin  14K May 31 14:59 ./tasks/task_155/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin   38 May 31 14:59 ./tasks/task_155/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin  14K May 31 14:59 ./tasks/task_155/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   87 May 31 14:59 ./tasks/task_155/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin  18K May 31 14:59 ./tasks/task_155/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin   71 May 31 14:59 ./tasks/task_155/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin  18K May 31 14:59 ./tasks/task_155/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin   71 May 31 14:59 ./tasks/task_155/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin 9.2K May 31 14:59 ./tasks/task_155/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin   44 May 31 14:59 ./tasks/task_155/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:59 ./tasks/task_156/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:59 ./tasks/task_156/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 14:59 ./tasks/task_156/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin  828 May 31 14:59 ./tasks/task_156/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin  812 May 31 14:59 ./tasks/task_156/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin  806 May 31 14:59 ./tasks/task_156/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin 7.0K May 31 14:59 ./tasks/task_156/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   85 May 31 14:59 ./tasks/task_156/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 8.1K May 31 14:59 ./tasks/task_156/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin   88 May 31 14:59 ./tasks/task_156/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 4.5K May 31 14:59 ./tasks/task_156/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin   82 May 31 14:59 ./tasks/task_156/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:00 ./tasks/task_157/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:00 ./tasks/task_157/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:00 ./tasks/task_157/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:00 ./tasks/task_157/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:00 ./tasks/task_157/stderr_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin 238K May 31 15:00 ./tasks/task_157/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin 238K May 31 15:00 ./tasks/task_157/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin   59 May 31 15:00 ./tasks/task_157/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin  18K May 31 15:00 ./tasks/task_157/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin   64 May 31 15:00 ./tasks/task_157/stdout_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin  14K May 31 15:00 ./tasks/task_157/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin  101 May 31 15:00 ./tasks/task_157/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin  18K May 31 15:00 ./tasks/task_157/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin   94 May 31 15:00 ./tasks/task_157/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 9.4K May 31 15:00 ./tasks/task_157/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin   98 May 31 15:00 ./tasks/task_157/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin  14K May 31 15:00 ./tasks/task_157/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin   95 May 31 15:00 ./tasks/task_157/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin 5.5K May 31 15:00 ./tasks/task_157/step_5_log.json
-rw-r--r-- 1 ai_admin ai_admin  104 May 31 15:00 ./tasks/task_157/step_5.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:00 ./tasks/task_158/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:00 ./tasks/task_158/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:00 ./tasks/task_158/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:00 ./tasks/task_158/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin  37K May 31 15:00 ./tasks/task_158/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   59 May 31 15:00 ./tasks/task_158/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin   52 May 31 15:00 ./tasks/task_158/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin  495 May 31 15:00 ./tasks/task_158/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin  14K May 31 15:00 ./tasks/task_158/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   89 May 31 15:00 ./tasks/task_158/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 9.8K May 31 15:00 ./tasks/task_158/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin  112 May 31 15:00 ./tasks/task_158/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 5.5K May 31 15:00 ./tasks/task_158/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin  126 May 31 15:00 ./tasks/task_158/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin 2.3K May 31 15:00 ./tasks/task_158/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin   33 May 31 15:00 ./tasks/task_158/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:00 ./tasks/task_159/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:00 ./tasks/task_159/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:00 ./tasks/task_159/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:01 ./tasks/task_159/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin  23K May 31 15:00 ./tasks/task_159/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin  23K May 31 15:00 ./tasks/task_159/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin  23K May 31 15:00 ./tasks/task_159/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin  23K May 31 15:01 ./tasks/task_159/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin  14K May 31 15:00 ./tasks/task_159/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   68 May 31 15:00 ./tasks/task_159/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin  18K May 31 15:00 ./tasks/task_159/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin   57 May 31 15:00 ./tasks/task_159/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin  18K May 31 15:01 ./tasks/task_159/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin   57 May 31 15:00 ./tasks/task_159/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin  18K May 31 15:01 ./tasks/task_159/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin   57 May 31 15:01 ./tasks/task_159/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:01 ./tasks/task_160/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:01 ./tasks/task_160/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:01 ./tasks/task_160/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin  107 May 31 15:01 ./tasks/task_160/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin  105 May 31 15:01 ./tasks/task_160/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin   53 May 31 15:01 ./tasks/task_160/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin 5.5K May 31 15:01 ./tasks/task_160/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   62 May 31 15:01 ./tasks/task_160/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 5.9K May 31 15:01 ./tasks/task_160/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin   60 May 31 15:01 ./tasks/task_160/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 1.7K May 31 15:01 ./tasks/task_160/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin  207 May 31 15:01 ./tasks/task_160/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:01 ./tasks/task_161/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:01 ./tasks/task_161/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:01 ./tasks/task_161/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin   57 May 31 15:03 ./tasks/task_161/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:03 ./tasks/task_161/stderr_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin  36K May 31 15:01 ./tasks/task_161/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   70 May 31 15:01 ./tasks/task_161/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin 5.2M May 31 15:03 ./tasks/task_161/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin   44 May 31 15:03 ./tasks/task_161/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin   68 May 31 15:03 ./tasks/task_161/stdout_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin  14K May 31 15:01 ./tasks/task_161/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin  213 May 31 15:01 ./tasks/task_161/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 9.9K May 31 15:01 ./tasks/task_161/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin   76 May 31 15:01 ./tasks/task_161/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin  14K May 31 15:03 ./tasks/task_161/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin  266 May 31 15:01 ./tasks/task_161/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin 5.7K May 31 15:03 ./tasks/task_161/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin   90 May 31 15:03 ./tasks/task_161/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin 6.1K May 31 15:05 ./tasks/task_161/step_5_log.json
-rw-r--r-- 1 ai_admin ai_admin  292 May 31 15:03 ./tasks/task_161/step_5.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:05 ./tasks/task_162/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:05 ./tasks/task_162/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:05 ./tasks/task_162/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:05 ./tasks/task_162/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:05 ./tasks/task_162/stderr_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin  103 May 31 15:05 ./tasks/task_162/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin  129 May 31 15:05 ./tasks/task_162/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin   38 May 31 15:05 ./tasks/task_162/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin   17 May 31 15:05 ./tasks/task_162/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin   16 May 31 15:05 ./tasks/task_162/stdout_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin 5.5K May 31 15:05 ./tasks/task_162/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   56 May 31 15:05 ./tasks/task_162/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 6.3K May 31 15:05 ./tasks/task_162/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin  259 May 31 15:05 ./tasks/task_162/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 1.6K May 31 15:05 ./tasks/task_162/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin   44 May 31 15:05 ./tasks/task_162/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin 1.4K May 31 15:05 ./tasks/task_162/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin   23 May 31 15:05 ./tasks/task_162/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin 1.1K May 31 15:05 ./tasks/task_162/step_5_log.json
-rw-r--r-- 1 ai_admin ai_admin   22 May 31 15:05 ./tasks/task_162/step_5.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:05 ./tasks/task_163/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:06 ./tasks/task_163/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:06 ./tasks/task_163/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:06 ./tasks/task_163/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin  69K May 31 15:05 ./tasks/task_163/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   41 May 31 15:06 ./tasks/task_163/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin 152K May 31 15:06 ./tasks/task_163/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin   48 May 31 15:06 ./tasks/task_163/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin  14K May 31 15:05 ./tasks/task_163/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   57 May 31 15:05 ./tasks/task_163/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 9.6K May 31 15:06 ./tasks/task_163/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin   83 May 31 15:06 ./tasks/task_163/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin  14K May 31 15:06 ./tasks/task_163/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin   91 May 31 15:06 ./tasks/task_163/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin 5.2K May 31 15:06 ./tasks/task_163/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin   54 May 31 15:06 ./tasks/task_163/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:06 ./tasks/task_164/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   58 May 31 15:06 ./tasks/task_164/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:06 ./tasks/task_164/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:06 ./tasks/task_164/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:06 ./tasks/task_164/stderr_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin  115 May 31 15:06 ./tasks/task_164/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   59 May 31 15:06 ./tasks/task_164/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin   76 May 31 15:06 ./tasks/task_164/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin   26 May 31 15:06 ./tasks/task_164/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin   32 May 31 15:06 ./tasks/task_164/stdout_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin 5.8K May 31 15:06 ./tasks/task_164/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin  195 May 31 15:06 ./tasks/task_164/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 6.4K May 31 15:06 ./tasks/task_164/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin  196 May 31 15:06 ./tasks/task_164/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 2.0K May 31 15:06 ./tasks/task_164/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin  186 May 31 15:06 ./tasks/task_164/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin 1.6K May 31 15:06 ./tasks/task_164/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin   45 May 31 15:06 ./tasks/task_164/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin 1.4K May 31 15:06 ./tasks/task_164/step_5_log.json
-rw-r--r-- 1 ai_admin ai_admin   38 May 31 15:06 ./tasks/task_164/step_5.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:06 ./tasks/task_165/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   19 May 31 15:08 ./tasks/task_165/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:09 ./tasks/task_165/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin  39K May 31 15:06 ./tasks/task_165/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   19 May 31 15:08 ./tasks/task_165/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin   76 May 31 15:09 ./tasks/task_165/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin  15K May 31 15:06 ./tasks/task_165/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   90 May 31 15:06 ./tasks/task_165/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin  11K May 31 15:08 ./tasks/task_165/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin  264 May 31 15:06 ./tasks/task_165/step_2.py
-rw-r--r-- 1 ai_admin ai_admin 6.9K May 31 15:09 ./tasks/task_165/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin  380 May 31 15:09 ./tasks/task_165/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:09 ./tasks/task_166/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:09 ./tasks/task_166/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:09 ./tasks/task_166/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:09 ./tasks/task_166/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:09 ./tasks/task_166/stderr_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin  655 May 31 15:09 ./tasks/task_166/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin  332 May 31 15:09 ./tasks/task_166/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin  822 May 31 15:09 ./tasks/task_166/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin  332 May 31 15:09 ./tasks/task_166/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin  822 May 31 15:09 ./tasks/task_166/stdout_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin 6.8K May 31 15:09 ./tasks/task_166/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin  129 May 31 15:09 ./tasks/task_166/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 7.1K May 31 15:09 ./tasks/task_166/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin  135 May 31 15:09 ./tasks/task_166/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 4.1K May 31 15:09 ./tasks/task_166/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin  150 May 31 15:09 ./tasks/task_166/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin 3.3K May 31 15:09 ./tasks/task_166/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin  135 May 31 15:09 ./tasks/task_166/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin 4.2K May 31 15:09 ./tasks/task_166/step_5_log.json
-rw-r--r-- 1 ai_admin ai_admin  150 May 31 15:09 ./tasks/task_166/step_5.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:09 ./tasks/task_167/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:09 ./tasks/task_167/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:09 ./tasks/task_167/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:09 ./tasks/task_167/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:09 ./tasks/task_167/stderr_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin   57 May 31 15:09 ./tasks/task_167/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin  694 May 31 15:09 ./tasks/task_167/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin  378 May 31 15:09 ./tasks/task_167/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin  378 May 31 15:09 ./tasks/task_167/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin  378 May 31 15:09 ./tasks/task_167/stdout_step_5.txt
-rw-r--r-- 1 ai_admin ai_admin 5.5K May 31 15:09 ./tasks/task_167/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   65 May 31 15:09 ./tasks/task_167/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 7.1K May 31 15:09 ./tasks/task_167/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin  125 May 31 15:09 ./tasks/task_167/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 2.9K May 31 15:09 ./tasks/task_167/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin  136 May 31 15:09 ./tasks/task_167/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin 3.3K May 31 15:09 ./tasks/task_167/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin  136 May 31 15:09 ./tasks/task_167/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin 3.0K May 31 15:09 ./tasks/task_167/step_5_log.json
-rw-r--r-- 1 ai_admin ai_admin  136 May 31 15:09 ./tasks/task_167/step_5.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:09 ./tasks/task_168/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:09 ./tasks/task_168/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:10 ./tasks/task_168/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:10 ./tasks/task_168/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin  325 May 31 15:09 ./tasks/task_168/stdout_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin   49 May 31 15:09 ./tasks/task_168/stdout_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin   51 May 31 15:10 ./tasks/task_168/stdout_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin   16 May 31 15:10 ./tasks/task_168/stdout_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin 6.0K May 31 15:09 ./tasks/task_168/step_1_log.json
-rw-r--r-- 1 ai_admin ai_admin   53 May 31 15:09 ./tasks/task_168/step_1.sh
-rw-r--r-- 1 ai_admin ai_admin 6.0K May 31 15:10 ./tasks/task_168/step_2_log.json
-rw-r--r-- 1 ai_admin ai_admin   66 May 31 15:09 ./tasks/task_168/step_2.sh
-rw-r--r-- 1 ai_admin ai_admin 1.6K May 31 15:10 ./tasks/task_168/step_3_log.json
-rw-r--r-- 1 ai_admin ai_admin   57 May 31 15:10 ./tasks/task_168/step_3.sh
-rw-r--r-- 1 ai_admin ai_admin 1.2K May 31 15:10 ./tasks/task_168/step_4_log.json
-rw-r--r-- 1 ai_admin ai_admin   22 May 31 15:10 ./tasks/task_168/step_4.sh
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:10 ./tasks/task_169/stderr_step_1.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:10 ./tasks/task_169/stderr_step_2.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:10 ./tasks/task_169/stderr_step_3.txt
-rw-r--r-- 1 ai_admin ai_admin    0 May 31 15:10 ./tasks/task_169/stderr_step_4.txt
-rw-r--r-- 1 ai_admin ai_admin  325 May 31 15:10 ./tasks/task_169/stdout_step_1.txt
